group_4246	VFG014893(gb|NP_254009)	99.0	404	100	8.24e-266	739	VFG014893(gb|NP_254009) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
csdA	VFG015994(gb|NP_251084)	98.6	361	100	3.15e-262	711	VFG015994(gb|NP_251084) (pvdN) pyoverdine biosynthesis protein PvdN [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_21464	VFG016005(gb|NP_251085)	98.6	286	100	2.61e-218	591	VFG016005(gb|NP_251085) (pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
pvdF	VFG016016(gb|NP_251086)	100	275	100	6.58e-207	561	VFG016016(gb|NP_251086) (pvdF) pyoverdine synthetase F [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
pvdE	VFG000160(gb|NP_251087)	100	549	100	0.0	1050	VFG000160(gb|NP_251087) (pvdE) pyoverdine biosynthesis protein PvdE [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_21466	VFG000163(gb|NP_251088)	99.8	815	100	0.0	1659	VFG000163(gb|NP_251088) (fpvA) ferripyoverdine receptor FpvA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_21470	VFG000163(gb|NP_251088)	99.8	815	100	0.0	1659	VFG000163(gb|NP_251088) (fpvA) ferripyoverdine receptor FpvA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_13802	VFG000161(gb|NP_251089)	99.6	228	99.6	1.44e-151	463	VFG000161(gb|NP_251089) (pvdD) pyoverdine synthetase D [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_16949	VFG016041(gb|NP_251092)	100	193	99.5	1.72e-125	387	VFG016041(gb|NP_251092) (pvdI) peptide synthase [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_21476	VFG016005(gb|NP_251085)	98.6	286	100	2.61e-218	591	VFG016005(gb|NP_251085) (pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_21482	VFG016016(gb|NP_251086)	100	275	100	6.58e-207	561	VFG016016(gb|NP_251086) (pvdF) pyoverdine synthetase F [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_21478	VFG000160(gb|NP_251087)	100	549	100	0.0	1050	VFG000160(gb|NP_251087) (pvdE) pyoverdine biosynthesis protein PvdE [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_21479	VFG000163(gb|NP_251088)	99.8	815	100	0.0	1659	VFG000163(gb|NP_251088) (fpvA) ferripyoverdine receptor FpvA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_26065	VFG041013(gb|NP_250203)	98.4	61	53.0	5.65e-43	136	VFG041013(gb|NP_250203) (hcpA) Hcp family type VI secretion system effector [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_37041	VFG042734(gb|NP_249343)	100	48	75.0	1.53e-30	103	VFG042734(gb|NP_249343) (vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
group_17963	VFG000156(gb|NP_252169)	99.0	104	57.5	1.54e-67	205	VFG000156(gb|NP_252169) (rhlA) rhamnosyltransferase chain A [Rhamnolipid (VF0089) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_38163	VFG002069(gb|NP_248773)	97.1	34	87.2	1.96e-16	65.1	VFG002069(gb|NP_248773) (hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_37746	VFG000203(gb|NP_250399)	100	28	54.9	1.37e-12	57.0	VFG000203(gb|NP_250399) (popB) type III secretion system hydrophobic translocator, pore protein PopB [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_38032	VFG001212(gb|NP_253246)	100	26	60.5	1.69e-10	49.3	VFG001212(gb|NP_253246) (pilE) type 4 fimbrial biogenesis protein PilE [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
cheV	VFG043018(gb|NP_252039)	99.2	242	82.3	6.00e-166	460	VFG043018(gb|NP_252039) (PA3349) chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_37521	VFG001221(gb|NP_253730)	92.3	39	69.6	2.50e-19	73.9	VFG001221(gb|NP_253730) (pilN) type IV pilus inner membrane platform protein PilN [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
group_23869	VFG014116(gb|NP_251832)	88.5	61	48.4	3.17e-33	109	VFG014116(gb|NP_251832) (PA3142) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_16589	VFG000144(gb|NP_249940)	98.5	195	98.5	7.37e-137	389	VFG000144(gb|NP_249940) (aprA) alkaline metalloproteinase precursor [Alkaline protease (VF0090) - Exoenzyme (VFC0251)] [Pseudomonas aeruginosa PAO1]
group_20074	VFG000151(gb|NP_250121)	100	112	72.3	5.35e-76	224	VFG000151(gb|NP_250121) (lasR) transcriptional regulator LasR [Quorum sensing (VF0093) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
group_33679	VFG043016(gb|NP_250155)	100	66	79.5	1.00e-41	131	VFG043016(gb|NP_250155) (PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_10658	VFG000155(gb|NP_252168)	99.3	151	57.4	6.58e-104	306	VFG000155(gb|NP_252168) (rhlB) rhamnosyltransferase chain B [Rhamnolipid (VF0089) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_10658	VFG000153(gb|NP_252166)	99.1	112	42.6	4.41e-75	224	VFG000153(gb|NP_252166) (rhlI) autoinducer synthesis protein RhlL [Quorum sensing (VF0093) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
group_37479	VFG001219(gb|NP_253728)	100	39	68.4	2.61e-21	78.6	VFG001219(gb|NP_253728) (pilP) type IV pilus biogenesis protein PilP [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
group_19233	VFG043365(gb|WP_000843374)	81.8	55	33.3	1.74e-18	79.0	VFG043365(gb|WP_000843374) (tlpC) membrane-bound chemoreceptor [Flagella (VF0051) - Motility (VFC0204)] [Helicobacter pylori 26695]
group_19233	VFG043378(gb|WP_000467802)	80.4	51	30.9	2.38e-17	75.5	VFG043378(gb|WP_000467802) (cheV3) chemotaxis coupling protein CheV3 [Flagella (VF0051) - Motility (VFC0204)] [Helicobacter pylori 26695]
group_31999	VFG001264(gb|NP_250144)	100	84	95.5	2.84e-49	158	VFG001264(gb|NP_250144) (flhF) flagellar biosynthesis protein FlhF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_28843	VFG001263(gb|NP_250143)	100	100	99.0	3.76e-59	189	VFG001263(gb|NP_250143) (flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_38749	VFG000115(gb|NP_249839)	99.2	485	100	0.0	970	VFG000115(gb|NP_249839) (toxA) exotoxin A precursor [ExoA (VF0086) - Exotoxin (VFC0235)] [Pseudomonas aeruginosa PAO1]
group_21440	VFG001242(gb|NP_249775)	99.3	144	100	7.21e-92	268	VFG001242(gb|NP_249775) (flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_38164	VFG001241(gb|NP_249774)	97.4	39	100	8.44e-23	82.8	VFG001241(gb|NP_249774) (flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_18424	VFG001244(gb|NP_249777)	84.0	175	100	1.57e-91	278	VFG001244(gb|NP_249777) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_28392	VFG001222(gb|NP_253731)	98.8	86	83.5	8.51e-49	155	VFG001222(gb|NP_253731) (pilM) type IV pilus inner membrane platform protein PilM [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
group_7096	VFG014117(gb|NP_251831)	96.5	286	91.4	2.18e-192	541	VFG014117(gb|NP_251831) (wbpM) nucleotide sugar epimerase/dehydratase WbpM [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_32773	VFG049843(gb|WP_003155066)	80.2	86	100	8.47e-39	132	VFG049843(gb|WP_003155066) (exlB) hemolysin activator protein [Exolysin (VF0582) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PA7]
group_28407	VFG001257(gb|NP_250135)	100	48	46.6	7.31e-27	94.4	VFG001257(gb|NP_250135) (fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_28407	VFG038659(gb|WP_011705280)	89.6	48	46.6	1.08e-23	85.5	VFG038659(gb|WP_011705280) (fliN) flagellar motor switch protein FliN [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119]
group_28407	VFG007424(gb|WP_001129786)	87.5	48	46.6	3.57e-23	84.3	VFG007424(gb|WP_001129786) (fliN) flagellar motor switch protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961]
group_28407	VFG002492(gb|WP_004184995)	83.0	47	45.6	4.59e-21	79.7	VFG002492(gb|WP_004184995) (fliN) flagellar motor switch protein FliN [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia pseudomallei K96243]
fliO	VFG001258(gb|NP_250136)	100	150	100	2.29e-100	282	VFG001258(gb|NP_250136) (fliO) flagellar protein FliO [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_27543	VFG001257(gb|NP_250135)	97.2	71	66.4	9.46e-39	124	VFG001257(gb|NP_250135) (fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_11968	VFG014110(gb|NP_251838)	100	246	98.8	1.17e-173	479	VFG014110(gb|NP_251838) (wbpI) UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimeras [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_16355	VFG000148(gb|NP_248734)	99.4	181	89.6	3.55e-111	323	VFG000148(gb|NP_248734) (exoT) type III secretion system effector ExoT, ADP ribosyltransferase activity and GTPase-activating protein activity [TTSS secreted effectors (VF0853) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_3977	VFG016016(gb|NP_251086)	92.0	50	71.4	2.53e-26	94.4	VFG016016(gb|NP_251086) (pvdF) pyoverdine synthetase F [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_3979	VFG016016(gb|NP_251086)	92.0	50	71.4	2.53e-26	94.4	VFG016016(gb|NP_251086) (pvdF) pyoverdine synthetase F [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_4086	VFG000182(gb|NP_251793)	84.3	413	100	1.28e-249	685	VFG000182(gb|NP_251793) (xcpR) general secretion pathway protein E [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_21602	VFG000180(gb|NP_251791)	81.0	137	95.8	3.54e-79	228	VFG000180(gb|NP_251791) (xcpT) general secretion pathway protein G [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
tssE	VFG041040(gb|NP_251058)	97.2	141	100	2.00e-92	261	VFG041040(gb|NP_251058) (tssE) type VI secretion system baseplate subunit TssE [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_6622	VFG041038(gb|NP_251056)	99.7	310	95.4	5.18e-219	603	VFG041038(gb|NP_251056) (tssC) type VI secretion system contractile sheath large subunit [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_24465	VFG041036(gb|NP_251054)	100	109	88.6	1.21e-76	221	VFG041036(gb|NP_251054) (PA2364) hypothetical protein [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_10601	VFG041035(gb|NP_251053)	98.5	200	75.8	2.72e-135	386	VFG041035(gb|NP_251053) (tssK) type VI secretion system baseplate subunit TssK [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_36698	VFG041035(gb|NP_251053)	98.5	68	100	1.77e-42	139	VFG041035(gb|NP_251053) (tssK) type VI secretion system baseplate subunit TssK [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
tssL	VFG041034(gb|NP_251052)	100	252	100	8.21e-185	504	VFG041034(gb|NP_251052) (icmH/tssL) DotU/TssL family secretion system protein [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
icmF	VFG041033(gb|NP_251051)	99.0	1256	88.6	0.0	2414	VFG041033(gb|NP_251051) (tssM) type VI secretion system membrane subunit [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_31547	VFG041032(gb|NP_251050)	100	65	72.2	7.34e-40	132	VFG041032(gb|NP_251050) (tssA) type VI secretion system protein TssA [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
atoC	VFG041031(gb|NP_251049)	100	361	100	7.30e-261	705	VFG041031(gb|NP_251049) (PA2359) transcriptional regulator [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_5079	VFG016038(gb|NP_251090)	100	378	99.7	8.15e-251	737	VFG016038(gb|NP_251090) (pvdJ) pyoverdine biosynthesis protein PvdJ [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_24110	VFG000161(gb|NP_251089)	100	126	99.2	1.04e-82	261	VFG000161(gb|NP_251089) (pvdD) pyoverdine synthetase D [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_27723	VFG000161(gb|NP_251089)	94.6	74	69.8	1.71e-38	133	VFG000161(gb|NP_251089) (pvdD) pyoverdine synthetase D [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_26279	VFG000161(gb|NP_251089)	98.2	114	100	2.52e-67	216	VFG000161(gb|NP_251089) (pvdD) pyoverdine synthetase D [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_37391	VFG000163(gb|NP_251088)	100	58	98.3	1.58e-36	125	VFG000163(gb|NP_251088) (fpvA) ferripyoverdine receptor FpvA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_24718	VFG000163(gb|NP_251088)	95.3	86	100	3.79e-52	171	VFG000163(gb|NP_251088) (fpvA) ferripyoverdine receptor FpvA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_22903	VFG000163(gb|NP_251088)	99.1	107	81.1	2.19e-64	206	VFG000163(gb|NP_251088) (fpvA) ferripyoverdine receptor FpvA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_7280	VFG000160(gb|NP_251087)	99.1	113	100	2.18e-73	224	VFG000160(gb|NP_251087) (pvdE) pyoverdine biosynthesis protein PvdE [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_8540	VFG000160(gb|NP_251087)	99.3	289	99.7	1.28e-194	542	VFG000160(gb|NP_251087) (pvdE) pyoverdine biosynthesis protein PvdE [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_7281	VFG016016(gb|NP_251086)	100	118	71.1	6.69e-83	243	VFG016016(gb|NP_251086) (pvdF) pyoverdine synthetase F [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_25707	VFG016005(gb|NP_251085)	97.3	74	63.2	8.18e-54	167	VFG016005(gb|NP_251085) (pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_24280	VFG015983(gb|NP_251083)	98.7	78	62.9	8.23e-50	161	VFG015983(gb|NP_251083) (pvdM) dipeptidase precursor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_38356	VFG015983(gb|NP_251083)	84.8	33	96.9	8.03e-13	56.6	VFG015983(gb|NP_251083) (pvdM) dipeptidase precursor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_35903	VFG016041(gb|NP_251092)	83.8	68	85.7	1.00e-26	98.6	VFG016041(gb|NP_251092) (pvdI) peptide synthase [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_4337	VFG016041(gb|NP_251092)	98.4	315	78.6	3.27e-200	611	VFG016041(gb|NP_251092) (pvdI) peptide synthase [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_559	VFG016041(gb|NP_251092)	97.2	809	94.8	0.0	1561	VFG016041(gb|NP_251092) (pvdI) peptide synthase [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_4008	VFG014101(gb|NP_251847)	100	416	100	4.41e-298	813	VFG014101(gb|NP_251847) (PA3157) acetyltransferase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_21880	VFG002070(gb|NP_248774)	95.7	141	100	5.76e-83	249	VFG002070(gb|NP_248774) (hsiC1/vipB/tssC) type VI secretion system tubule-forming protein VipB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_17385	VFG000204(gb|NP_250400)	100	180	96.8	4.13e-113	321	VFG000204(gb|NP_250400) (popD) type III secretion system hydrophobic translocator, pore protein PopD [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_37820	VFG041032(gb|NP_251050)	100	22	44.9	3.19e-09	47.4	VFG041032(gb|NP_251050) (tssA) type VI secretion system protein TssA [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_18334	VFG000145(gb|NP_250562)	98.3	118	67.0	1.62e-76	232	VFG000145(gb|NP_250562) (lasA) LasA protease precursor [LasA (VF0088) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_25377	VFG001220(gb|NP_253729)	100	119	100	1.40e-80	233	VFG001220(gb|NP_253729) (pilO) type IV pilus inner membrane platform protein PilO [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
group_36976	VFG014115(gb|YP_008719764)	82.9	41	63.1	5.22e-15	62.8	VFG014115(gb|YP_008719764) (PA3143) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_21607	VFG016038(gb|NP_251090)	85.4	103	71.3	3.28e-53	177	VFG016038(gb|NP_251090) (pvdJ) pyoverdine biosynthesis protein PvdJ [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_21607	VFG016041(gb|NP_251092)	85.4	103	71.3	3.35e-53	177	VFG016041(gb|NP_251092) (pvdI) peptide synthase [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
pvdH	VFG016046(gb|NP_251103)	100	469	100	0.0	919	VFG016046(gb|NP_251103) (pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
mbtHlike	VFG044088(gb|NP_251102)	100	72	100	1.16e-52	155	VFG044088(gb|NP_251102) (mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
pvdO	VFG016005(gb|NP_251085)	98.6	286	100	2.61e-218	591	VFG016005(gb|NP_251085) (pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_7502	VFG016005(gb|NP_251085)	98.6	286	100	2.61e-218	591	VFG016005(gb|NP_251085) (pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
pvdP	VFG015973(gb|NP_251082)	87.2	548	100	0.0	1002	VFG015973(gb|NP_251082) (pvdP) tyrosinase required for pyoverdine maturation  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_7509	VFG000159(gb|NP_251076)	84.4	443	100	3.79e-277	753	VFG000159(gb|NP_251076) (pvdA) L-ornithine N5-oxygenase PvdA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
pvdQ	VFG015950(gb|NP_251075)	99.5	764	100	0.0	1513	VFG015950(gb|NP_251075) (pvdQ) 3-oxo-C12-homoserine lactone acylase PvdQ [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
fur	VFG044085(gb|NP_251074)	100	107	100	8.61e-71	204	VFG044085(gb|NP_251074) (PA2384) hypothetical protein [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_7511	VFG044084(gb|NP_251073)	99.0	306	100	2.47e-213	580	VFG044084(gb|NP_251073) (PA2383) transcriptional regulator [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_7527	VFG041042(gb|NP_251060)	99.4	338	100	1.54e-239	649	VFG041042(gb|NP_251060) (tssG) type VI secretion system baseplate subunit TssG [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
hcp	VFG041039(gb|NP_251057)	100	165	100	1.51e-119	332	VFG041039(gb|NP_251057) (hcp/tssD) Hcp family type VI secretion system effector [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
tssB	VFG041037(gb|NP_251055)	100	168	92.3	4.85e-115	322	VFG041037(gb|NP_251055) (tssB) type VI secretion system contractile sheath small subunit [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_7942	VFG041043(gb|NP_251061)	98.8	850	100	0.0	1568	VFG041043(gb|NP_251061) (tssH) type VI secretion system ATPase TssH [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_8099	VFG014116(gb|NP_251832)	91.7	96	33.9	1.96e-57	177	VFG014116(gb|NP_251832) (PA3142) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_8099	VFG014115(gb|YP_008719764)	82.6	46	16.3	7.97e-15	68.6	VFG014115(gb|YP_008719764) (PA3143) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_8283	VFG016016(gb|NP_251086)	92.0	50	71.4	2.53e-26	94.4	VFG016016(gb|NP_251086) (pvdF) pyoverdine synthetase F [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_8284	VFG016016(gb|NP_251086)	92.0	50	71.4	2.53e-26	94.4	VFG016016(gb|NP_251086) (pvdF) pyoverdine synthetase F [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
pvdS	VFG000162(gb|NP_251116)	98.9	186	98.4	2.72e-131	363	VFG000162(gb|NP_251116) (pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_9741	VFG014115(gb|YP_008719764)	85.4	41	47.1	1.12e-15	65.5	VFG014115(gb|YP_008719764) (PA3143) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_9821	VFG015521(gb|NP_252906)	99.1	115	100	1.65e-84	243	VFG015521(gb|NP_252906) (phzG1) phenazine biosynthesis protein PhzG, pyridoxamine 5'-phosphate oxidase [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_9821	VFG015542(gb|NP_252905)	99.1	115	100	1.71e-84	243	VFG015542(gb|NP_252905) (phzG2) pyridoxamine 5'-phosphate oxidase [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_12567	VFG016016(gb|NP_251086)	100	118	71.1	6.69e-83	243	VFG016016(gb|NP_251086) (pvdF) pyoverdine synthetase F [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
pvdG	VFG016069(gb|NP_251115)	99.5	204	73.1	3.75e-145	405	VFG016069(gb|NP_251115) (pvdG) pyoverdine biosynthesis protein PvdG [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_12826	VFG016069(gb|NP_251115)	99.0	204	74.5	1.78e-144	403	VFG016069(gb|NP_251115) (pvdG) pyoverdine biosynthesis protein PvdG [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
exlB	VFG049843(gb|WP_003155066)	94.4	570	100	0.0	1063	VFG049843(gb|WP_003155066) (exlB) hemolysin activator protein [Exolysin (VF0582) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PA7]
group_12856	VFG000165(gb|NP_252915)	97.3	186	100	6.86e-112	347	VFG000165(gb|NP_252915) (pchF) pyochelin synthetase PchF [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
dotU~~~tssL	VFG041034(gb|NP_251052)	100	244	96.4	1.07e-178	488	VFG041034(gb|NP_251052) (icmH/tssL) DotU/TssL family secretion system protein [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
